entry_id,entry_date,account_id,debit,credit,description,reference_type,reference_id
2123,2025-10-17,7,4329.570000000001,0.0,COGS #531,Sale,531
2124,2025-10-17,3,0.0,4329.570000000001,COGS #531,Sale,531
2125,2025-10-17,2,8327.99,0.0,Sale #532,Sale,532
2126,2025-10-17,6,0.0,8327.99,Sale #532,Sale,532
2127,2025-10-17,7,4953.717,0.0,COGS #532,Sale,532
2128,2025-10-17,3,0.0,4953.717,COGS #532,Sale,532
2129,2025-10-17,2,21814.79,0.0,Sale #533,Sale,533
2130,2025-10-17,6,0.0,21814.79,Sale #533,Sale,533
2131,2025-10-17,7,14507.370000000003,0.0,COGS #533,Sale,533
2132,2025-10-17,3,0.0,14507.370000000003,COGS #533,Sale,533
2133,2025-10-18,2,3853.06,0.0,Sale #534,Sale,534
2134,2025-10-18,6,0.0,3853.06,Sale #534,Sale,534
2135,2025-10-18,7,2690.496,0.0,COGS #534,Sale,534
2136,2025-10-18,3,0.0,2690.496,COGS #534,Sale,534
2137,2025-10-18,2,1523.79,0.0,Sale #535,Sale,535
2138,2025-10-18,6,0.0,1523.79,Sale #535,Sale,535
2139,2025-10-18,7,648.4200000000001,0.0,COGS #535,Sale,535
2140,2025-10-18,3,0.0,648.4200000000001,COGS #535,Sale,535
2141,2025-10-18,2,5477.56,0.0,Sale #536,Sale,536
2142,2025-10-18,6,0.0,5477.56,Sale #536,Sale,536
2143,2025-10-18,7,3097.962,0.0,COGS #536,Sale,536
2144,2025-10-18,3,0.0,3097.962,COGS #536,Sale,536
2145,2025-10-18,2,604.16,0.0,Sale #537,Sale,537
2146,2025-10-18,6,0.0,604.16,Sale #537,Sale,537
2147,2025-10-18,7,419.84,0.0,COGS #537,Sale,537
2148,2025-10-18,3,0.0,419.84,COGS #537,Sale,537
2149,2025-10-18,2,9533.19,0.0,Sale #538,Sale,538
2150,2025-10-18,6,0.0,9533.19,Sale #538,Sale,538
2151,2025-10-18,7,6371.19,0.0,COGS #538,Sale,538
2152,2025-10-18,3,0.0,6371.19,COGS #538,Sale,538
2153,2025-10-18,2,13204.19,0.0,Sale #539,Sale,539
2154,2025-10-18,6,0.0,13204.19,Sale #539,Sale,539
2155,2025-10-18,7,8707.627999999999,0.0,COGS #539,Sale,539
2156,2025-10-18,3,0.0,8707.627999999999,COGS #539,Sale,539
2157,2025-10-19,2,1132.38,0.0,Sale #540,Sale,540
2158,2025-10-19,6,0.0,1132.38,Sale #540,Sale,540
2159,2025-10-19,7,492.34,0.0,COGS #540,Sale,540
2160,2025-10-19,3,0.0,492.34,COGS #540,Sale,540
2161,2025-10-19,2,12407.68,0.0,Sale #541,Sale,541
2162,2025-10-19,6,0.0,12407.68,Sale #541,Sale,541
2163,2025-10-19,7,8241.597,0.0,COGS #541,Sale,541
2164,2025-10-19,3,0.0,8241.597,COGS #541,Sale,541
2165,2025-10-19,2,14821.43,0.0,Sale #542,Sale,542
2166,2025-10-19,6,0.0,14821.43,Sale #542,Sale,542
2167,2025-10-19,7,9418.895,0.0,COGS #542,Sale,542
2168,2025-10-19,3,0.0,9418.895,COGS #542,Sale,542
2169,2025-10-20,2,14998.12,0.0,Sale #543,Sale,543
2170,2025-10-20,6,0.0,14998.12,Sale #543,Sale,543
2171,2025-10-20,7,9781.38,0.0,COGS #543,Sale,543
2172,2025-10-20,3,0.0,9781.38,COGS #543,Sale,543
2173,2025-10-20,2,19810.56,0.0,Sale #544,Sale,544
2174,2025-10-20,6,0.0,19810.56,Sale #544,Sale,544
2175,2025-10-20,7,14253.312000000002,0.0,COGS #544,Sale,544
2176,2025-10-20,3,0.0,14253.312000000002,COGS #544,Sale,544
2177,2025-10-20,2,17554.57,0.0,Sale #545,Sale,545
2178,2025-10-20,6,0.0,17554.57,Sale #545,Sale,545
2179,2025-10-20,7,11075.67,0.0,COGS #545,Sale,545
2180,2025-10-20,3,0.0,11075.67,COGS #545,Sale,545
2181,2025-10-21,2,12923.44,0.0,Sale #546,Sale,546
2182,2025-10-21,6,0.0,12923.44,Sale #546,Sale,546
2183,2025-10-21,7,8547.25,0.0,COGS #546,Sale,546
2184,2025-10-21,3,0.0,8547.25,COGS #546,Sale,546
2185,2025-10-21,2,14743.63,0.0,Sale #547,Sale,547
2186,2025-10-21,6,0.0,14743.63,Sale #547,Sale,547
2187,2025-10-21,7,9480.624,0.0,COGS #547,Sale,547
2188,2025-10-21,3,0.0,9480.624,COGS #547,Sale,547
2189,2025-10-21,2,17652.47,0.0,Sale #548,Sale,548
2190,2025-10-21,6,0.0,17652.47,Sale #548,Sale,548
2191,2025-10-21,7,11695.850999999999,0.0,COGS #548,Sale,548
2192,2025-10-21,3,0.0,11695.850999999999,COGS #548,Sale,548
2193,2025-10-21,2,24847.02,0.0,Sale #549,Sale,549
2194,2025-10-21,6,0.0,24847.02,Sale #549,Sale,549
2195,2025-10-21,7,16116.984,0.0,COGS #549,Sale,549
2196,2025-10-21,3,0.0,16116.984,COGS #549,Sale,549
2197,2025-10-21,2,20974.49,0.0,Sale #550,Sale,550
2198,2025-10-21,6,0.0,20974.49,Sale #550,Sale,550
2199,2025-10-21,7,13343.436000000002,0.0,COGS #550,Sale,550
2200,2025-10-21,3,0.0,13343.436000000002,COGS #550,Sale,550
2201,2025-10-21,2,1490.84,0.0,Sale #551,Sale,551
2202,2025-10-21,6,0.0,1490.84,Sale #551,Sale,551
2203,2025-10-21,7,602.6800000000001,0.0,COGS #551,Sale,551
2204,2025-10-21,3,0.0,602.6800000000001,COGS #551,Sale,551
2205,2025-10-22,2,2531.21,0.0,Sale #552,Sale,552
2206,2025-10-22,6,0.0,2531.21,Sale #552,Sale,552
2207,2025-10-22,7,1449.3229999999999,0.0,COGS #552,Sale,552
2208,2025-10-22,3,0.0,1449.3229999999999,COGS #552,Sale,552
2209,2025-10-22,2,15445.61,0.0,Sale #553,Sale,553
2210,2025-10-22,6,0.0,15445.61,Sale #553,Sale,553
2211,2025-10-22,7,10081.656,0.0,COGS #553,Sale,553
2212,2025-10-22,3,0.0,10081.656,COGS #553,Sale,553
2213,2025-10-22,2,3820.72,0.0,Sale #554,Sale,554
2214,2025-10-22,6,0.0,3820.72,Sale #554,Sale,554
2215,2025-10-22,7,2234.151,0.0,COGS #554,Sale,554
2216,2025-10-22,3,0.0,2234.151,COGS #554,Sale,554
2217,2025-10-22,2,7764.11,0.0,Sale #555,Sale,555
2218,2025-10-22,6,0.0,7764.11,Sale #555,Sale,555
2219,2025-10-22,7,5254.162,0.0,COGS #555,Sale,555
2220,2025-10-22,3,0.0,5254.162,COGS #555,Sale,555
2221,2025-10-23,2,1075.0,0.0,Sale #556,Sale,556
2222,2025-10-23,6,0.0,1075.0,Sale #556,Sale,556
2223,2025-10-23,7,602.0,0.0,COGS #556,Sale,556
2224,2025-10-23,3,0.0,602.0,COGS #556,Sale,556
2225,2025-10-23,2,10995.95,0.0,Sale #557,Sale,557
2226,2025-10-23,6,0.0,10995.95,Sale #557,Sale,557
2227,2025-10-23,7,7594.659,0.0,COGS #557,Sale,557
2228,2025-10-23,3,0.0,7594.659,COGS #557,Sale,557
2229,2025-10-23,2,4298.06,0.0,Sale #558,Sale,558
2230,2025-10-23,6,0.0,4298.06,Sale #558,Sale,558
2231,2025-10-23,7,2395.6400000000003,0.0,COGS #558,Sale,558
2232,2025-10-23,3,0.0,2395.6400000000003,COGS #558,Sale,558
2233,2025-10-24,2,1273.92,0.0,Sale #559,Sale,559
2234,2025-10-24,6,0.0,1273.92,Sale #559,Sale,559
2235,2025-10-24,7,553.88,0.0,COGS #559,Sale,559
2236,2025-10-24,3,0.0,553.88,COGS #559,Sale,559
2237,2025-10-24,2,4812.6,0.0,Sale #560,Sale,560
2238,2025-10-24,6,0.0,4812.6,Sale #560,Sale,560
2239,2025-10-24,7,2790.4979999999996,0.0,COGS #560,Sale,560
2240,2025-10-24,3,0.0,2790.4979999999996,COGS #560,Sale,560
2241,2025-10-24,2,1853.4,0.0,Sale #561,Sale,561
2242,2025-10-24,6,0.0,1853.4,Sale #561,Sale,561
2243,2025-10-24,7,788.6800000000001,0.0,COGS #561,Sale,561
2244,2025-10-24,3,0.0,788.6800000000001,COGS #561,Sale,561
2245,2025-10-24,2,12585.1,0.0,Sale #562,Sale,562
2246,2025-10-24,6,0.0,12585.1,Sale #562,Sale,562
2247,2025-10-24,7,7943.784,0.0,COGS #562,Sale,562
2248,2025-10-24,3,0.0,7943.784,COGS #562,Sale,562
2249,2025-10-24,2,13596.56,0.0,Sale #563,Sale,563
2250,2025-10-24,6,0.0,13596.56,Sale #563,Sale,563
2251,2025-10-24,7,9667.98,0.0,COGS #563,Sale,563
2252,2025-10-24,3,0.0,9667.98,COGS #563,Sale,563
2253,2025-10-25,2,15944.85,0.0,Sale #564,Sale,564
2254,2025-10-25,6,0.0,15944.85,Sale #564,Sale,564
2255,2025-10-25,7,10433.05,0.0,COGS #564,Sale,564
2256,2025-10-25,3,0.0,10433.05,COGS #564,Sale,564
2257,2025-10-25,2,19169.46,0.0,Sale #565,Sale,565
2258,2025-10-25,6,0.0,19169.46,Sale #565,Sale,565
2259,2025-10-25,7,12495.648,0.0,COGS #565,Sale,565
2260,2025-10-25,3,0.0,12495.648,COGS #565,Sale,565
2261,2025-10-25,2,11178.16,0.0,Sale #566,Sale,566
2262,2025-10-25,6,0.0,11178.16,Sale #566,Sale,566
2263,2025-10-25,7,7364.089,0.0,COGS #566,Sale,566
2264,2025-10-25,3,0.0,7364.089,COGS #566,Sale,566
2265,2025-10-25,2,22617.22,0.0,Sale #567,Sale,567
2266,2025-10-25,6,0.0,22617.22,Sale #567,Sale,567
2267,2025-10-25,7,15117.826,0.0,COGS #567,Sale,567
2268,2025-10-25,3,0.0,15117.826,COGS #567,Sale,567
2269,2025-10-25,2,1872.94,0.0,Sale #568,Sale,568
2270,2025-10-25,6,0.0,1872.94,Sale #568,Sale,568
2271,2025-10-25,7,814.32,0.0,COGS #568,Sale,568
2272,2025-10-25,3,0.0,814.32,COGS #568,Sale,568
2273,2025-10-25,2,1140.5,0.0,Sale #569,Sale,569
2274,2025-10-25,6,0.0,1140.5,Sale #569,Sale,569
2275,2025-10-25,7,485.32,0.0,COGS #569,Sale,569
2276,2025-10-25,3,0.0,485.32,COGS #569,Sale,569
2277,2025-10-26,2,13315.5,0.0,Sale #570,Sale,570
2278,2025-10-26,6,0.0,13315.5,Sale #570,Sale,570
2279,2025-10-26,7,9112.375,0.0,COGS #570,Sale,570
2280,2025-10-26,3,0.0,9112.375,COGS #570,Sale,570
2281,2025-10-26,2,4569.65,0.0,Sale #571,Sale,571
2282,2025-10-26,6,0.0,4569.65,Sale #571,Sale,571
2283,2025-10-26,7,3231.688,0.0,COGS #571,Sale,571
2284,2025-10-26,3,0.0,3231.688,COGS #571,Sale,571
2285,2025-10-26,2,18466.08,0.0,Sale #572,Sale,572
2286,2025-10-26,6,0.0,18466.08,Sale #572,Sale,572
2287,2025-10-26,7,12118.365,0.0,COGS #572,Sale,572
2288,2025-10-26,3,0.0,12118.365,COGS #572,Sale,572
2289,2025-10-27,2,7930.03,0.0,Sale #573,Sale,573
2290,2025-10-27,6,0.0,7930.03,Sale #573,Sale,573
2291,2025-10-27,7,5320.573,0.0,COGS #573,Sale,573
2292,2025-10-27,3,0.0,5320.573,COGS #573,Sale,573
2293,2025-10-27,2,11339.22,0.0,Sale #574,Sale,574
2294,2025-10-27,6,0.0,11339.22,Sale #574,Sale,574
2295,2025-10-27,7,7358.429999999999,0.0,COGS #574,Sale,574
2296,2025-10-27,3,0.0,7358.429999999999,COGS #574,Sale,574
2297,2025-10-27,2,2266.97,0.0,Sale #575,Sale,575
2298,2025-10-27,6,0.0,2266.97,Sale #575,Sale,575
2299,2025-10-27,7,985.64,0.0,COGS #575,Sale,575
2300,2025-10-27,3,0.0,985.64,COGS #575,Sale,575
2301,2025-10-27,2,1018.32,0.0,Sale #576,Sale,576
2302,2025-10-27,6,0.0,1018.32,Sale #576,Sale,576
2303,2025-10-27,7,602.506,0.0,COGS #576,Sale,576
2304,2025-10-27,3,0.0,602.506,COGS #576,Sale,576
2305,2025-10-27,2,19505.05,0.0,Sale #577,Sale,577
2306,2025-10-27,6,0.0,19505.05,Sale #577,Sale,577
2307,2025-10-27,7,12920.544,0.0,COGS #577,Sale,577
2308,2025-10-27,3,0.0,12920.544,COGS #577,Sale,577
2309,2025-10-28,2,3145.88,0.0,Sale #578,Sale,578
2310,2025-10-28,6,0.0,3145.88,Sale #578,Sale,578
2311,2025-10-28,7,2150.6699999999996,0.0,COGS #578,Sale,578
2312,2025-10-28,3,0.0,2150.6699999999996,COGS #578,Sale,578
2313,2025-10-28,2,9315.63,0.0,Sale #579,Sale,579
2314,2025-10-28,6,0.0,9315.63,Sale #579,Sale,579
2315,2025-10-28,7,6299.333,0.0,COGS #579,Sale,579
2316,2025-10-28,3,0.0,6299.333,COGS #579,Sale,579
2317,2025-10-28,2,11868.14,0.0,Sale #580,Sale,580
2318,2025-10-28,6,0.0,11868.14,Sale #580,Sale,580
2319,2025-10-28,7,8289.348,0.0,COGS #580,Sale,580
2320,2025-10-28,3,0.0,8289.348,COGS #580,Sale,580
2321,2025-10-28,2,13830.91,0.0,Sale #581,Sale,581
2322,2025-10-28,6,0.0,13830.91,Sale #581,Sale,581
2323,2025-10-28,7,9659.088,0.0,COGS #581,Sale,581
2324,2025-10-28,3,0.0,9659.088,COGS #581,Sale,581
2325,2025-10-28,2,6997.63,0.0,Sale #582,Sale,582
2326,2025-10-28,6,0.0,6997.63,Sale #582,Sale,582
2327,2025-10-28,7,4775.540000000001,0.0,COGS #582,Sale,582
2328,2025-10-28,3,0.0,4775.540000000001,COGS #582,Sale,582
2329,2025-10-28,2,4727.87,0.0,Sale #583,Sale,583
2330,2025-10-28,6,0.0,4727.87,Sale #583,Sale,583
2331,2025-10-28,7,2701.6400000000003,0.0,COGS #583,Sale,583
2332,2025-10-28,3,0.0,2701.6400000000003,COGS #583,Sale,583
2333,2025-10-28,2,14227.33,0.0,Sale #584,Sale,584
2334,2025-10-28,6,0.0,14227.33,Sale #584,Sale,584
2335,2025-10-28,7,9510.25,0.0,COGS #584,Sale,584
2336,2025-10-28,3,0.0,9510.25,COGS #584,Sale,584
2337,2025-10-28,2,16786.44,0.0,Sale #585,Sale,585
2338,2025-10-28,6,0.0,16786.44,Sale #585,Sale,585
2339,2025-10-28,7,11025.168000000001,0.0,COGS #585,Sale,585
2340,2025-10-28,3,0.0,11025.168000000001,COGS #585,Sale,585
2341,2025-10-28,2,18637.77,0.0,Sale #586,Sale,586
2342,2025-10-28,6,0.0,18637.77,Sale #586,Sale,586
2343,2025-10-28,7,12411.703,0.0,COGS #586,Sale,586
2344,2025-10-28,3,0.0,12411.703,COGS #586,Sale,586
2345,2025-10-29,2,8247.73,0.0,Sale #587,Sale,587
2346,2025-10-29,6,0.0,8247.73,Sale #587,Sale,587
2347,2025-10-29,7,5661.576000000001,0.0,COGS #587,Sale,587
2348,2025-10-29,3,0.0,5661.576000000001,COGS #587,Sale,587
2349,2025-10-29,2,5073.88,0.0,Sale #588,Sale,588
2350,2025-10-29,6,0.0,5073.88,Sale #588,Sale,588
2351,2025-10-29,7,2841.37,0.0,COGS #588,Sale,588
2352,2025-10-29,3,0.0,2841.37,COGS #588,Sale,588
2353,2025-10-30,2,4686.87,0.0,Sale #589,Sale,589
2354,2025-10-30,6,0.0,4686.87,Sale #589,Sale,589
2355,2025-10-30,7,3262.2259999999997,0.0,COGS #589,Sale,589
2356,2025-10-30,3,0.0,3262.2259999999997,COGS #589,Sale,589
2357,2025-10-30,2,16347.73,0.0,Sale #590,Sale,590
2358,2025-10-30,6,0.0,16347.73,Sale #590,Sale,590
2359,2025-10-30,7,11183.15,0.0,COGS #590,Sale,590
2360,2025-10-30,3,0.0,11183.15,COGS #590,Sale,590
2361,2025-10-31,2,16308.75,0.0,Sale #591,Sale,591
2362,2025-10-31,6,0.0,16308.75,Sale #591,Sale,591
2363,2025-10-31,7,11287.252,0.0,COGS #591,Sale,591
2364,2025-10-31,3,0.0,11287.252,COGS #591,Sale,591
2365,2025-10-31,2,27245.86,0.0,Sale #592,Sale,592
2366,2025-10-31,6,0.0,27245.86,Sale #592,Sale,592
2367,2025-10-31,7,17947.671000000002,0.0,COGS #592,Sale,592
2368,2025-10-31,3,0.0,17947.671000000002,COGS #592,Sale,592
2369,2025-10-31,2,14587.46,0.0,Sale #593,Sale,593
2370,2025-10-31,6,0.0,14587.46,Sale #593,Sale,593
2371,2025-10-31,7,9502.886,0.0,COGS #593,Sale,593
2372,2025-10-31,3,0.0,9502.886,COGS #593,Sale,593
2373,2025-10-31,2,839.7,0.0,Sale #594,Sale,594
2374,2025-10-31,6,0.0,839.7,Sale #594,Sale,594
2375,2025-10-31,7,357.32,0.0,COGS #594,Sale,594
2376,2025-10-31,3,0.0,357.32,COGS #594,Sale,594
2377,2025-10-31,2,13056.47,0.0,Sale #595,Sale,595
2378,2025-10-31,6,0.0,13056.47,Sale #595,Sale,595
2379,2025-10-31,7,9359.064,0.0,COGS #595,Sale,595
2380,2025-10-31,3,0.0,9359.064,COGS #595,Sale,595
2381,2025-10-31,2,9221.3,0.0,Sale #596,Sale,596
2382,2025-10-31,6,0.0,9221.3,Sale #596,Sale,596
2383,2025-10-31,7,6088.280000000001,0.0,COGS #596,Sale,596
2384,2025-10-31,3,0.0,6088.280000000001,COGS #596,Sale,596
2385,2025-10-31,2,4487.41,0.0,Sale #597,Sale,597
2386,2025-10-31,6,0.0,4487.41,Sale #597,Sale,597
2387,2025-10-31,7,2590.293,0.0,COGS #597,Sale,597
2388,2025-10-31,3,0.0,2590.293,COGS #597,Sale,597
2389,2025-10-31,2,7871.41,0.0,Sale #598,Sale,598
2390,2025-10-31,6,0.0,7871.41,Sale #598,Sale,598
2391,2025-10-31,7,5496.417,0.0,COGS #598,Sale,598
2392,2025-10-31,3,0.0,5496.417,COGS #598,Sale,598
2393,2025-11-01,2,14858.79,0.0,Sale #599,Sale,599
2394,2025-11-01,6,0.0,14858.79,Sale #599,Sale,599
2395,2025-11-01,7,10127.22,0.0,COGS #599,Sale,599
2396,2025-11-01,3,0.0,10127.22,COGS #599,Sale,599
2397,2025-11-02,2,8770.67,0.0,Sale #600,Sale,600
2398,2025-11-02,6,0.0,8770.67,Sale #600,Sale,600
2399,2025-11-02,7,5745.495,0.0,COGS #600,Sale,600
2400,2025-11-02,3,0.0,5745.495,COGS #600,Sale,600
2401,2025-11-02,2,4084.7,0.0,Sale #601,Sale,601
2402,2025-11-02,6,0.0,4084.7,Sale #601,Sale,601
2403,2025-11-02,7,2443.8399999999997,0.0,COGS #601,Sale,601
2404,2025-11-02,3,0.0,2443.8399999999997,COGS #601,Sale,601
2405,2025-11-03,2,23058.88,0.0,Sale #602,Sale,602
2406,2025-11-03,6,0.0,23058.88,Sale #602,Sale,602
2407,2025-11-03,7,15793.75,0.0,COGS #602,Sale,602
2408,2025-11-03,3,0.0,15793.75,COGS #602,Sale,602
2409,2025-11-03,2,5404.95,0.0,Sale #603,Sale,603
2410,2025-11-03,6,0.0,5404.95,Sale #603,Sale,603
2411,2025-11-03,7,3771.4539999999997,0.0,COGS #603,Sale,603
2412,2025-11-03,3,0.0,3771.4539999999997,COGS #603,Sale,603
2413,2025-11-04,2,14316.29,0.0,Sale #604,Sale,604
2414,2025-11-04,6,0.0,14316.29,Sale #604,Sale,604
2415,2025-11-04,7,9618.756,0.0,COGS #604,Sale,604
2416,2025-11-04,3,0.0,9618.756,COGS #604,Sale,604
2417,2025-11-04,2,92.0,0.0,Sale #605,Sale,605
2418,2025-11-04,6,0.0,92.0,Sale #605,Sale,605
2419,2025-11-04,7,40.0,0.0,COGS #605,Sale,605
2420,2025-11-04,3,0.0,40.0,COGS #605,Sale,605
2421,2025-11-04,2,3463.32,0.0,Sale #606,Sale,606
2422,2025-11-04,6,0.0,3463.32,Sale #606,Sale,606
2423,2025-11-04,7,2072.0699999999997,0.0,COGS #606,Sale,606
2424,2025-11-04,3,0.0,2072.0699999999997,COGS #606,Sale,606
2425,2025-11-04,2,4823.34,0.0,Sale #607,Sale,607
2426,2025-11-04,6,0.0,4823.34,Sale #607,Sale,607
2427,2025-11-04,7,3384.8,0.0,COGS #607,Sale,607
2428,2025-11-04,3,0.0,3384.8,COGS #607,Sale,607
2429,2025-11-05,2,14787.93,0.0,Sale #608,Sale,608
2430,2025-11-05,6,0.0,14787.93,Sale #608,Sale,608
2431,2025-11-05,7,10586.344,0.0,COGS #608,Sale,608
2432,2025-11-05,3,0.0,10586.344,COGS #608,Sale,608
2433,2025-11-05,2,914.0,0.0,Sale #609,Sale,609
2434,2025-11-05,6,0.0,914.0,Sale #609,Sale,609
2435,2025-11-05,7,602.0,0.0,COGS #609,Sale,609
2436,2025-11-05,3,0.0,602.0,COGS #609,Sale,609
2437,2025-11-05,2,10829.82,0.0,Sale #610,Sale,610
2438,2025-11-05,6,0.0,10829.82,Sale #610,Sale,610
2439,2025-11-05,7,7189.92,0.0,COGS #610,Sale,610
2440,2025-11-05,3,0.0,7189.92,COGS #610,Sale,610
2441,2025-11-06,2,938.0,0.0,Sale #611,Sale,611
2442,2025-11-06,6,0.0,938.0,Sale #611,Sale,611
2443,2025-11-06,7,620.0,0.0,COGS #611,Sale,611
2444,2025-11-06,3,0.0,620.0,COGS #611,Sale,611
2445,2025-11-06,2,1736.68,0.0,Sale #612,Sale,612
2446,2025-11-06,6,0.0,1736.68,Sale #612,Sale,612
2447,2025-11-06,7,755.08,0.0,COGS #612,Sale,612
2448,2025-11-06,3,0.0,755.08,COGS #612,Sale,612
2449,2025-11-06,2,2952.89,0.0,Sale #613,Sale,613
2450,2025-11-06,6,0.0,2952.89,Sale #613,Sale,613
2451,2025-11-06,7,1718.484,0.0,COGS #613,Sale,613
2452,2025-11-06,3,0.0,1718.484,COGS #613,Sale,613
2453,2025-11-06,2,1583.96,0.0,Sale #614,Sale,614
2454,2025-11-06,6,0.0,1583.96,Sale #614,Sale,614
2455,2025-11-06,7,688.6800000000001,0.0,COGS #614,Sale,614
2456,2025-11-06,3,0.0,688.6800000000001,COGS #614,Sale,614
2457,2025-11-06,2,4424.44,0.0,Sale #615,Sale,615
2458,2025-11-06,6,0.0,4424.44,Sale #615,Sale,615
2459,2025-11-06,7,2461.9889999999996,0.0,COGS #615,Sale,615
2460,2025-11-06,3,0.0,2461.9889999999996,COGS #615,Sale,615
2461,2025-11-07,2,5896.94,0.0,Sale #616,Sale,616
2462,2025-11-07,6,0.0,5896.94,Sale #616,Sale,616
2463,2025-11-07,7,3460.185,0.0,COGS #616,Sale,616
2464,2025-11-07,3,0.0,3460.185,COGS #616,Sale,616
2465,2025-11-07,2,18137.67,0.0,Sale #617,Sale,617
2466,2025-11-07,6,0.0,18137.67,Sale #617,Sale,617
2467,2025-11-07,7,12291.973,0.0,COGS #617,Sale,617
2468,2025-11-07,3,0.0,12291.973,COGS #617,Sale,617
2469,2025-11-07,2,5744.67,0.0,Sale #618,Sale,618
2470,2025-11-07,6,0.0,5744.67,Sale #618,Sale,618
2471,2025-11-07,7,3516.133,0.0,COGS #618,Sale,618
2472,2025-11-07,3,0.0,3516.133,COGS #618,Sale,618
2473,2025-11-07,2,13736.75,0.0,Sale #619,Sale,619
2474,2025-11-07,6,0.0,13736.75,Sale #619,Sale,619
2475,2025-11-07,7,9523.676,0.0,COGS #619,Sale,619
2476,2025-11-07,3,0.0,9523.676,COGS #619,Sale,619
2477,2025-11-07,2,16279.23,0.0,Sale #620,Sale,620
2478,2025-11-07,6,0.0,16279.23,Sale #620,Sale,620
2479,2025-11-07,7,11381.056,0.0,COGS #620,Sale,620
2480,2025-11-07,3,0.0,11381.056,COGS #620,Sale,620
2481,2025-11-07,2,10226.56,0.0,Sale #621,Sale,621
2482,2025-11-07,6,0.0,10226.56,Sale #621,Sale,621
2483,2025-11-07,7,7096.88,0.0,COGS #621,Sale,621
2484,2025-11-07,3,0.0,7096.88,COGS #621,Sale,621
2485,2025-11-07,2,14298.59,0.0,Sale #622,Sale,622
2486,2025-11-07,6,0.0,14298.59,Sale #622,Sale,622
2487,2025-11-07,7,10277.113,0.0,COGS #622,Sale,622
2488,2025-11-07,3,0.0,10277.113,COGS #622,Sale,622
2489,2025-11-08,2,21704.8,0.0,Sale #623,Sale,623
2490,2025-11-08,6,0.0,21704.8,Sale #623,Sale,623
2491,2025-11-08,7,14850.654,0.0,COGS #623,Sale,623
2492,2025-11-08,3,0.0,14850.654,COGS #623,Sale,623
2493,2025-11-08,2,17320.91,0.0,Sale #624,Sale,624
2494,2025-11-08,6,0.0,17320.91,Sale #624,Sale,624
2495,2025-11-08,7,10879.248,0.0,COGS #624,Sale,624
2496,2025-11-08,3,0.0,10879.248,COGS #624,Sale,624
2497,2025-11-08,2,18056.88,0.0,Sale #625,Sale,625
2498,2025-11-08,6,0.0,18056.88,Sale #625,Sale,625
2499,2025-11-08,7,12135.0,0.0,COGS #625,Sale,625
2500,2025-11-08,3,0.0,12135.0,COGS #625,Sale,625
2501,2025-11-08,2,12445.96,0.0,Sale #626,Sale,626
2502,2025-11-08,6,0.0,12445.96,Sale #626,Sale,626
2503,2025-11-08,7,8772.480000000001,0.0,COGS #626,Sale,626
2504,2025-11-08,3,0.0,8772.480000000001,COGS #626,Sale,626
2505,2025-11-09,2,5483.44,0.0,Sale #627,Sale,627
2506,2025-11-09,6,0.0,5483.44,Sale #627,Sale,627
2507,2025-11-09,7,3906.3430000000008,0.0,COGS #627,Sale,627
2508,2025-11-09,3,0.0,3906.3430000000008,COGS #627,Sale,627
2509,2025-11-09,2,18165.15,0.0,Sale #628,Sale,628
2510,2025-11-09,6,0.0,18165.15,Sale #628,Sale,628
2511,2025-11-09,7,12356.976999999999,0.0,COGS #628,Sale,628
2512,2025-11-09,3,0.0,12356.976999999999,COGS #628,Sale,628
2513,2025-11-09,2,17579.1,0.0,Sale #629,Sale,629
2514,2025-11-09,6,0.0,17579.1,Sale #629,Sale,629
2515,2025-11-09,7,12606.726,0.0,COGS #629,Sale,629
2516,2025-11-09,3,0.0,12606.726,COGS #629,Sale,629
2517,2025-11-09,2,20163.19,0.0,Sale #630,Sale,630
2518,2025-11-09,6,0.0,20163.19,Sale #630,Sale,630
2519,2025-11-09,7,13282.444999999998,0.0,COGS #630,Sale,630
2520,2025-11-09,3,0.0,13282.444999999998,COGS #630,Sale,630
2521,2025-11-10,2,15031.32,0.0,Sale #631,Sale,631
2522,2025-11-10,6,0.0,15031.32,Sale #631,Sale,631
2523,2025-11-10,7,10112.693,0.0,COGS #631,Sale,631
2524,2025-11-10,3,0.0,10112.693,COGS #631,Sale,631
2525,2025-11-10,2,19756.09,0.0,Sale #632,Sale,632
2526,2025-11-10,6,0.0,19756.09,Sale #632,Sale,632
2527,2025-11-10,7,14064.582,0.0,COGS #632,Sale,632
2528,2025-11-10,3,0.0,14064.582,COGS #632,Sale,632
2529,2025-11-10,2,16211.94,0.0,Sale #633,Sale,633
2530,2025-11-10,6,0.0,16211.94,Sale #633,Sale,633
2531,2025-11-10,7,11120.589000000002,0.0,COGS #633,Sale,633
2532,2025-11-10,3,0.0,11120.589000000002,COGS #633,Sale,633
2533,2025-11-10,2,11119.56,0.0,Sale #634,Sale,634
2534,2025-11-10,6,0.0,11119.56,Sale #634,Sale,634
2535,2025-11-10,7,7860.875,0.0,COGS #634,Sale,634
2536,2025-11-10,3,0.0,7860.875,COGS #634,Sale,634
2537,2025-11-10,2,9198.68,0.0,Sale #635,Sale,635
2538,2025-11-10,6,0.0,9198.68,Sale #635,Sale,635
2539,2025-11-10,7,6418.631,0.0,COGS #635,Sale,635
2540,2025-11-10,3,0.0,6418.631,COGS #635,Sale,635
